CreditScore,CreditScore_Normalized,CreditScore_Category_churn,Balance,NumOfProducts,HasCrCard,Exited,Credit_Score,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,income,loan_type_type1,loan_type_type2,loan_type_type3,open_credit,loan_limit,Status,CreditScore_Category_loan
475,0.25,Poor,134264.04,1,1,1,600,156500,4.99,1.1411,3950.0,5040.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,136500,4.875,0.9671,4335.94,9300.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,186500,3.99,0.4125,3976.1,3720.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,436500,3.5,0.6042,8416.87,6060.0,False,True,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,96500,5.5,1.3965,2014.0,2640.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,96500,4.56,0.389,584.09,1740.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,296500,4.035466914595916,0.42877306054305775,3194.50552018602,8280.0,True,False,False,0,1.0,1,Poor
475,0.25,Poor,134264.04,1,1,1,600,236500,4.25,0.9305,7150.0,6240.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,326500,4.0,0.132,0.0,7920.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,466500,3.99,0.2591,6425.0,5280.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,266500,4.038633451645151,0.4402888809771439,3188.1036867460466,7440.0,False,True,False,0,1.0,1,Poor
475,0.25,Poor,134264.04,1,1,1,600,86500,4.25,0.0456,2709.09,1980.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,166500,3.375,0.7103,5611.75,5820.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,206500,4.05107341862429,0.4855296041110564,3162.9536268032953,4140.0,False,False,True,0,1.0,1,Poor
475,0.25,Poor,134264.04,1,1,1,600,266500,4.25,-0.0701,3160.75,8460.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,366500,4.0470021567038446,0.47072354926723037,3171.1845555118316,5220.0,True,False,False,0,1.0,1,Poor
475,0.25,Poor,134264.04,1,1,1,600,106500,4.75,1.3569,2536.25,3300.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,366500,4.0,0.1911,1090.8,4680.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,206500,4.041573807476584,0.45098214280879567,3182.159127123214,6660.0,True,False,False,0,1.0,1,Poor
475,0.25,Poor,134264.04,1,1,1,600,106500,4.99,0.971,2850.0,1680.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,436500,4.5,0.4542,150.0,10860.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,566500,4.047680700357252,0.4731912250745345,3169.812734060409,5040.0,True,False,False,0,1.0,1,Poor
475,0.25,Poor,134264.04,1,1,1,600,296500,3.99,0.827,1474.65,6600.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,286500,5.25,1.4646,0.0,3420.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,346500,3.75,0.0054,1250.0,6300.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,446500,4.000861188272129,0.3029215943705368,3264.468414208583,17460.0,True,False,False,0,1.0,1,Poor
475,0.25,Poor,134264.04,1,1,1,600,536500,2.99,-0.6046,4984.69,9235.7494819694,False,False,True,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,486500,3.99,0.4067,0.0,5760.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,226500,3.625,0.4149,3000.0,8940.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,286500,5.625,1.3649,5350.0,4680.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,146500,4.25,0.6557,2096.0,6360.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,216500,4.0,1.3575,1103.14,3960.0,False,True,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,376500,4.375,-0.0529,0.0,4920.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,156500,3.875,0.5841,4686.04,2340.0,False,True,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,416500,4.0365978206849285,0.4328858535552311,3192.219151100315,7980.0,True,False,False,0,1.0,1,Poor
475,0.25,Poor,134264.04,1,1,1,600,366500,4.125,1.2637,8470.0,7020.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,326500,3.625,0.1984,192.25,9240.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,166500,3.75,0.768,1624.0,2040.0,False,True,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,186500,4.25,0.8484,5945.0,3300.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,406500,4.75,0.347,0.0,12300.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,286500,4.037276364338336,0.43535352936253524,3190.8473296488924,7800.0,True,False,False,0,1.0,1,Poor
475,0.25,Poor,134264.04,1,1,1,600,146500,4.055823224198143,0.5028033347621865,3153.3508766433356,2880.0,True,False,False,0,1.0,1,Poor
475,0.25,Poor,134264.04,1,1,1,600,426500,4.375,0.3967,7668.57,6960.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,286500,3.375,0.6446,11870.31,3660.0,False,True,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,276500,4.037276364338336,0.43535352936253524,3190.8473296488924,7800.0,True,False,False,0,1.0,1,Poor
475,0.25,Poor,134264.04,1,1,1,600,186500,3.99,0.3387,1250.0,4740.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,246500,3.99,0.2435,4955.0,5580.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,276500,3.99,0.7047,3255.5,7620.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,106500,4.375,0.9723,3127.72,3120.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,266500,3.5,-0.0674,1313.76,9660.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,306500,4.125,0.0861,8438.88,8640.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,236500,4.045871250614832,0.466610756255057,3173.470924597537,5520.0,True,False,False,0,1.0,1,Poor
475,0.25,Poor,134264.04,1,1,1,600,236500,4.56,0.479,1940.0,15840.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,356500,3.99,0.4617,7035.0,6000.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,196500,4.046775975486042,0.4699009906647964,3171.641829328973,5280.0,False,True,False,0,1.0,1,Poor
475,0.25,Poor,134264.04,1,1,1,600,246500,4.054466136891328,0.4978679831475783,3156.094519546181,3240.0,False,True,False,0,1.0,1,Poor
475,0.25,Poor,134264.04,1,1,1,600,96500,4.625,1.0937,2634.5,1320.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,236500,4.5,1.1371,6425.0,3540.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,686500,3.5,-0.2359,0.0,8940.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,146500,3.99,1.3887,4540.63,4560.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,186500,4.066679922652664,0.5422861476790559,3131.401733420571,0.0,True,False,False,0,1.0,1,Poor
475,0.25,Poor,134264.04,1,1,1,600,436500,4.045871250614832,0.466610756255057,3173.470924597537,5520.0,True,False,False,0,1.0,1,Poor
475,0.25,Poor,134264.04,1,1,1,600,276500,3.625,0.5365,0.0,5545.972578276455,False,True,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,396500,3.125,-0.5468,3212.6188139787205,9074.292321820854,False,False,True,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,216500,3.49,0.599,0.0,5122.502147719399,False,True,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,226500,3.625,0.796,2475.3,8160.0,False,True,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,456500,4.006968081152797,0.3251306766362756,3252.1220211457776,15840.0,False,False,True,0,1.0,1,Poor
475,0.25,Poor,134264.04,1,1,1,600,126500,4.5,1.554,1578.0,4200.0,False,True,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,216500,4.060573029771996,0.5200770654133171,3143.748126483376,1620.0,True,False,False,0,1.0,1,Poor
475,0.25,Poor,134264.04,1,1,1,600,346500,3.99,0.3076,6334.73,4500.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,246500,4.060573029771996,0.5200770654133171,3143.748126483376,1620.0,True,False,False,0,1.0,1,Poor
475,0.25,Poor,134264.04,1,1,1,600,506500,4.041121445040979,0.4493370256039264,3183.0736747574965,6780.0,False,False,True,0,1.0,1,Poor
475,0.25,Poor,134264.04,1,1,1,600,256500,4.75,0.3957,150.0,3300.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,786500,4.125,0.4849,0.0,16860.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,316500,4.054918499326933,0.499513100352448,3155.1799719118994,3120.0,True,False,False,0,1.0,1,Poor
475,0.25,Poor,134264.04,1,1,1,600,436500,4.046775975486042,0.4699009906647964,3171.641829328973,5280.0,True,False,False,0,1.0,1,Poor
475,0.25,Poor,134264.04,1,1,1,600,186500,3.99,0.5073,2734.8,2520.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,346500,3.625,0.2414,11168.75,4980.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,226500,4.75,0.4035,1986.85,5040.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,176500,4.052656687148907,0.4912875143280999,3159.7527100833086,3720.0,False,True,False,0,1.0,1,Poor
475,0.25,Poor,134264.04,1,1,1,600,116500,4.058989761247378,0.5143191551962736,3146.9490432033626,2040.0,False,True,False,0,1.0,1,Poor
475,0.25,Poor,134264.04,1,1,1,600,586500,3.5,0.5652,9255.34,16800.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,346500,3.875,0.3158,6449.75,3420.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,106500,2.99,0.2777,4151.7,1080.0,False,True,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,406500,3.625,0.0282,0.0,3840.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,206500,4.066679922652664,0.5422861476790559,3131.401733420571,0.0,False,True,False,0,1.0,1,Poor
475,0.25,Poor,134264.04,1,1,1,600,476500,4.5,0.1398,2476.3893663609333,7020.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,226500,4.25,0.8626,6273.13,7620.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,336500,4.25,0.4645,3636.47,6180.0,False,False,True,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,226500,4.066679922652664,0.5422861476790559,3131.401733420571,0.0,True,False,False,0,1.0,1,Poor
475,0.25,Poor,134264.04,1,1,1,600,206500,3.875,0.6069,4250.0,4380.0,True,False,False,0,0.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,806500,4.125,0.4217,9091.35,22440.0,True,False,False,0,0.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,586500,4.12983217347872,0.4021428378323595,3765.7306638565615,8520.0,True,False,False,0,0.0,1,Poor
475,0.25,Poor,134264.04,1,1,1,600,346500,3.625,-0.0706,0.0,6000.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,266500,3.625,0.0582,4160.0,7800.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,296500,3.125,0.4118,711.47,4020.0,False,True,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,116500,3.99,0.6842,3287.0,3120.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,526500,4.0470021567038446,0.47072354926723037,3171.1845555118316,5220.0,True,False,False,0,1.0,1,Poor
475,0.25,Poor,134264.04,1,1,1,600,126500,4.125,1.4104,3150.0,3360.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,226500,4.625,0.3331,1830.79,2460.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,316500,3.375,-0.102,11593.13,3120.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,126500,4.625,1.2118,3613.0,3120.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,146500,2.99,-0.4372,4856.63,1860.0,False,False,True,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,246500,3.875,0.8713,1250.0,5100.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,236500,3.625,-0.0288,4063.0,3480.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,456500,3.25,-0.3084,0.0,8119.169930846625,False,False,True,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,286500,4.375,0.4442,4743.46,8460.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,296500,4.25,0.4436,713.95,12120.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,626500,3.5,0.77,0.0,6420.0,False,True,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,276500,4.25,0.135,3357.26,2220.0,False,False,True,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,316500,3.75,0.0377,1119.9,4260.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,106500,3.875,0.3637,3525.75,1920.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,56500,3.99,1.1169,1708.28,3600.0,False,True,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,366500,4.050621056188685,0.48388448690618713,3163.8681744375767,4260.0,True,False,False,0,1.0,1,Poor
475,0.25,Poor,134264.04,1,1,1,600,136500,3.875,0.9984,4042.0,6120.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,206500,4.05469231810913,0.49869054175001226,3155.63724572904,3180.0,True,False,False,0,1.0,1,Poor
475,0.25,Poor,134264.04,1,1,1,600,356500,3.375,-0.118,8775.0,5700.0,False,False,True,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,166500,3.75,0.2168,4050.0,5280.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,126500,4.5,0.959,2572.31,1800.0,False,True,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,316500,4.375,0.2964,440.55,5220.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,246500,3.99,0.3206,0.0,3300.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,206500,3.75,0.8323,0.0,3300.0,False,True,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,256500,3.49,-0.308,0.0,3120.0,False,False,True,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,356500,2.99,0.1694,8394.0,6660.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,176500,4.75,0.5225,410.08,3240.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,996500,4.1619499064066785,0.5189461593780971,3700.797781822549,0.0,False,False,True,0,0.0,1,Poor
475,0.25,Poor,134264.04,1,1,1,600,216500,3.75,0.4431,6384.01,3780.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,306500,4.125,0.351,0.0,6600.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,386500,4.020538954220949,0.3744841927823619,3224.685592117322,12240.0,True,False,False,0,1.0,1,Poor
475,0.25,Poor,134264.04,1,1,1,600,106500,4.058763580029576,0.5134965965938392,3147.4063170205036,2100.0,True,False,False,0,1.0,1,Poor
475,0.25,Poor,134264.04,1,1,1,600,466500,4.0,0.535,0.0,7020.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,516500,4.125,0.5622,7824.83,13680.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,356500,4.375,0.0741,2912.5,5700.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,236500,3.99,0.3596,4600.0,9060.0,False,False,True,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,176500,4.25,0.88,4650.0,2520.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,776500,2.75,-0.9215,6674.28,13755.52035296306,False,False,True,0,0.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,246500,3.99,0.926,2790.0,4680.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,366500,3.5,-0.1024,5400.0,7800.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,566500,4.375,0.501,2267.67,9420.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,446500,4.625,0.8592,3061.5572031740567,7740.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,116500,3.625,0.7593,3715.19,1860.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,446500,4.05288286836671,0.49211007293053477,3159.295436266167,3660.0,True,False,False,0,1.0,1,Poor
475,0.25,Poor,134264.04,1,1,1,600,336500,3.5,0.4766,6668.96,5400.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,336500,3.69,0.0898,4980.0,3720.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,156500,3.75,0.4849,4370.0,1920.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,406500,2.875,-0.7029,0.0,9034.283606104498,False,False,True,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,486500,4.0,0.2567,1894.07,7200.0,True,False,False,0,1.0,0,Poor
475,0.25,Poor,134264.04,1,1,1,600,266500,4.049942512535277,0.48141681109888257,3165.239995889,4440.0,False,True,False,0,1.0,1,Poor
465,0.22999999999999998,Poor,122522.32,1,0,1,592,336500,3.25,-0.2676,10510.76,4800.0,True,False,False,0,1.0,0,Poor
465,0.22999999999999998,Poor,122522.32,1,0,1,592,266500,4.375,0.1812,209.91,3840.0,False,False,True,0,1.0,0,Poor
465,0.22999999999999998,Poor,122522.32,1,0,1,592,556500,3.99,0.2749,2037.0,13440.0,True,False,False,0,1.0,0,Poor
465,0.22999999999999998,Poor,122522.32,1,0,1,592,696500,3.75,0.176,0.0,9240.0,True,False,False,0,1.0,0,Poor
465,0.22999999999999998,Poor,122522.32,1,0,1,592,516500,4.375,0.6444,0.0,9780.0,True,False,False,0,0.0,0,Poor
465,0.22999999999999998,Poor,122522.32,1,0,1,592,596500,4.5,0.1146,0.0,6780.0,True,False,False,0,1.0,0,Poor
465,0.22999999999999998,Poor,122522.32,1,0,1,592,106500,4.054918499326933,0.499513100352448,3155.1799719118994,3120.0,True,False,False,0,1.0,1,Poor
465,0.22999999999999998,Poor,122522.32,1,0,1,592,236500,4.375,0.4723,2816.79,2760.0,True,False,False,0,1.0,0,Poor
465,0.22999999999999998,Poor,122522.32,1,0,1,592,226500,4.058085036376168,0.5110289207865346,3148.7781384719265,2280.0,True,False,False,0,1.0,1,Poor
465,0.22999999999999998,Poor,122522.32,1,0,1,592,186500,4.125,0.6091,3992.35,7860.0,True,False,False,0,1.0,0,Poor
465,0.22999999999999998,Poor,122522.32,1,0,1,592,76500,4.060346848554193,0.5192545068108818,3144.205400300517,1680.0,True,False,False,0,1.0,1,Poor
465,0.22999999999999998,Poor,122522.32,1,0,1,592,356500,3.5,-0.1531,3087.28,5940.0,True,False,False,0,1.0,0,Poor
465,0.22999999999999998,Poor,122522.32,1,0,1,592,456500,4.25,0.4,0.0,5940.0,True,False,False,0,1.0,0,Poor
465,0.22999999999999998,Poor,122522.32,1,0,1,592,266500,4.003575362885759,0.31279229759975413,3258.9811284028915,16740.0,True,False,False,0,1.0,1,Poor
465,0.22999999999999998,Poor,122522.32,1,0,1,592,76500,3.99,1.3205,2284.11,1800.0,False,True,False,0,1.0,0,Poor
465,0.22999999999999998,Poor,122522.32,1,0,1,592,416500,3.875,0.1902,0.0,6060.0,True,False,False,0,1.0,0,Poor
465,0.22999999999999998,Poor,122522.32,1,0,1,592,326500,4.0,0.1972,913.2,4080.0,True,False,False,0,0.0,0,Poor
465,0.22999999999999998,Poor,122522.32,1,0,1,592,426500,3.875,0.077,0.0,5400.0,True,False,False,0,1.0,0,Poor
465,0.22999999999999998,Poor,122522.32,1,0,1,592,146500,4.5,1.3094,1447.5,2940.0,False,True,False,0,1.0,0,Poor
465,0.22999999999999998,Poor,122522.32,1,0,1,592,556500,3.875,0.3073,0.0,8160.0,True,False,False,0,1.0,0,Poor
465,0.22999999999999998,Poor,122522.32,1,0,1,592,166500,4.042478532347794,0.45427237721853553,3180.3300318546508,6420.0,True,False,False,0,1.0,1,Poor
465,0.22999999999999998,Poor,122522.32,1,0,1,592,406500,4.038633451645151,0.4402888809771439,3188.1036867460466,7440.0,True,False,False,0,1.0,1,Poor
465,0.22999999999999998,Poor,122522.32,1,0,1,592,266500,3.99,0.5469,5225.8,3120.0,True,False,False,0,1.0,0,Poor
465,0.22999999999999998,Poor,122522.32,1,0,1,592,206500,4.0519781434955,0.48881983852079536,3161.1245315347314,3900.0,True,False,False,0,1.0,1,Poor
465,0.22999999999999998,Poor,122522.32,1,0,1,592,156500,4.75,1.4375,4381.06,24900.0,True,False,False,0,1.0,0,Poor
465,0.22999999999999998,Poor,122522.32,1,0,1,592,336500,3.49,0.8782,0.0,6240.0,False,True,False,0,1.0,0,Poor
465,0.22999999999999998,Poor,122522.32,1,0,1,592,196500,4.125,0.2122,4138.6,6420.0,True,False,False,0,1.0,0,Poor
465,0.22999999999999998,Poor,122522.32,1,0,1,592,706500,4.092059910105698,0.2647755512257528,3842.095391319098,18540.0,True,False,False,0,0.0,1,Poor
465,0.22999999999999998,Poor,122522.32,1,0,1,592,406500,3.625,0.8143,0.0,4523.2913048365,False,True,False,0,1.0,0,Poor
465,0.22999999999999998,Poor,122522.32,1,0,1,592,106500,4.053561412020117,0.49457774873783844,3157.9236148147456,3480.0,True,False,False,0,1.0,1,Poor
465,0.22999999999999998,Poor,122522.32,1,0,1,592,276500,5.75,1.7296,0.0,7740.0,False,True,False,0,1.0,0,Poor
465,0.22999999999999998,Poor,122522.32,1,0,1,592,566500,3.75,-0.0178,660.26,12420.0,True,False,False,0,1.0,0,Poor
465,0.22999999999999998,Poor,122522.32,1,0,1,592,456500,3.875,0.0241,393.12,9000.0,True,False,False,0,1.0,0,Poor
465,0.22999999999999998,Poor,122522.32,1,0,1,592,176500,4.049942512535277,0.48141681109888257,3165.239995889,4440.0,True,False,False,0,1.0,1,Poor
465,0.22999999999999998,Poor,122522.32,1,0,1,592,656500,3.875,0.042,3547.5,9780.0,False,False,True,0,0.0,0,Poor
465,0.22999999999999998,Poor,122522.32,1,0,1,592,436500,2.99,-0.499,0.0,8448.390534051907,False,False,True,0,1.0,0,Poor
465,0.22999999999999998,Poor,122522.32,1,0,1,592,316500,4.18,0.0438,0.0,3660.0,True,False,False,0,1.0,0,Poor
465,0.22999999999999998,Poor,122522.32,1,0,1,592,476500,4.0447403445258185,0.4624979632428827,3175.7572936832416,5820.0,False,False,True,0,1.0,1,Poor
465,0.22999999999999998,Poor,122522.32,1,0,1,592,236500,4.375,0.7524,2980.81,4800.0,True,False,False,0,1.0,0,Poor
465,0.22999999999999998,Poor,122522.32,1,0,1,592,536500,4.375,0.4965,0.0,8880.0,True,False,False,0,1.0,0,Poor
465,0.22999999999999998,Poor,122522.32,1,0,1,592,226500,4.045192706961425,0.46414308044775243,3174.842746048959,5700.0,False,False,True,0,1.0,1,Poor
465,0.22999999999999998,Poor,122522.32,1,0,1,592,376500,3.5,-0.3624,0.0,8676.084657350253,False,False,True,0,1.0,0,Poor
465,0.22999999999999998,Poor,122522.32,1,0,1,592,696500,4.875,0.826,0.0,8340.0,True,False,False,0,0.0,0,Poor
465,0.22999999999999998,Poor,122522.32,1,0,1,592,476500,4.125,0.033,0.0,9840.0,True,False,False,0,1.0,0,Poor
465,0.22999999999999998,Poor,122522.32,1,0,1,592,456500,3.99,0.2464,0.0,7740.0,True,False,False,0,1.0,0,Poor
465,0.22999999999999998,Poor,122522.32,1,0,1,592,706500,3.875,0.174,0.0,10800.0,True,False,False,0,1.0,0,Poor
465,0.22999999999999998,Poor,122522.32,1,0,1,592,636500,4.5,0.8945,0.0,18000.0,True,False,False,0,1.0,0,Poor
465,0.22999999999999998,Poor,122522.32,1,0,1,592,426500,3.5,-0.1445,552.75,6360.0,True,False,False,0,1.0,0,Poor
465,0.22999999999999998,Poor,122522.32,1,0,1,592,356500,4.125,0.6787,8059.5,7320.0,False,False,True,0,1.0,0,Poor
465,0.22999999999999998,Poor,122522.32,1,0,1,592,446500,4.56,0.3455,12337.5,4500.0,True,False,False,0,1.0,0,Poor
465,0.22999999999999998,Poor,122522.32,1,0,1,592,496500,3.375,-0.2625,4920.0,4980.0,True,False,False,0,1.0,0,Poor
465,0.22999999999999998,Poor,122522.32,1,0,1,592,366500,4.125,0.5242,0.0,5340.0,True,False,False,0,1.0,0,Poor
465,0.22999999999999998,Poor,122522.32,1,0,1,592,686500,3.625,0.7426,11826.29,16680.0,False,True,False,0,1.0,0,Poor
465,0.22999999999999998,Poor,122522.32,1,0,1,592,206500,3.99,0.6249,4056.54,4380.0,True,False,False,0,1.0,0,Poor
465,0.22999999999999998,Poor,122522.32,1,0,1,592,496500,3.99,0.2787,4356.5,9540.0,True,False,False,0,1.0,0,Poor
465,0.22999999999999998,Poor,122522.32,1,0,1,592,646500,4.25,0.0157,7680.0,9600.0,True,False,False,0,1.0,0,Poor
465,0.22999999999999998,Poor,122522.32,1,0,1,592,246500,4.75,0.4214,0.0,4800.0,True,False,False,0,1.0,0,Poor
465,0.22999999999999998,Poor,122522.32,1,0,1,592,816500,4.025741122230406,0.3934030406383613,3214.16829432308,10860.0,True,False,False,0,1.0,1,Poor
